AM_ID,TA_ID,TAMBON_T,TAMBON_E
8601,860112,บ้านนา,Ban Na
8602,860209,ทรัพย์อนันต์,Sap Anan
8602,860204,นากระตาม,Na Kratam
8602,860202,คุริง,Khu Ring
8602,860201,ท่าแซะ,Tha Sae
8602,860206,ท่าข้าม,Tha Kham
8602,860203,สลุย,Salui
8602,860210,สองพี่น้อง,Song Phi Nong
8602,860208,หินแก้ว,Hin Kaeo
8602,860207,หงษ์เจริญ,Hong Charoen
8602,860205,รับร่อ,Rap Ro
8603,860306,ปากคลอง,Pak Khlong
8603,860304,ชุมโค,Chum Kho
8603,860301,บางสน,Bang Son
8603,860303,สะพลี,Saphli
8603,860302,ทะเลทรัพย์,Thale Sap
8603,860307,เขาไชยราช,Khao Chaiyarat
8603,860305,ดอนยาง,Don Yang
8604,860408,บางน้ำจืด,Bang Nam Chuet
8604,860401,หลังสวน,Lang Suan
8604,860409,ปากน้ำ,Pak Nam
8604,860410,พ้อแดง,Pho Daeng
8604,860402,ขันเงิน,Khan Ngoen
8604,860411,แหลมทราย,Laem Sai
8604,860403,ท่ามะพลา,Tha Maphla
8604,860407,บางมะพร้าว,Bang Maphrao
8604,860405,นาพญา,Na Phaya
8604,860404,นาขา,Nakha
8604,860412,วังตะกอ,Wang Tako
8604,860406,บ้านควน,Ban Khuan
8604,860413,หาดยาย,Hat Yai
8605,860503,สวนแตง,Suan Taeng
8605,860504,ทุ่งคาวัด,Thung Kha Wat
8605,860502,ทุ่งหลวง,Thung Luang
8605,860501,ละแม,Lamae
8606,860604,พระรักษ์,Phrarak
8606,860603,ปังหวาน,Pang Wan
8606,860602,ปากทรง,Pak Song
8606,860601,พะโต๊ะ,Phato
8607,860706,ด่านสวี,Dan Sawi
8607,860705,ปากแพรก,Pak Phraek
8607,860702,สวี,Sawi
8607,860701,นาโพธิ์,Na Pho
8607,860704,ท่าหิน,Tha Hin
8607,860711,เขาค่าย,Khao Khai
8607,860710,เขาทะลุ,Khao Thalu
8607,860708,วิสัยใต้,Wisai Tai
8607,860703,ทุ่งระยะ,Thung Raya
8607,860707,ครน,Khron
8607,860709,นาสัก,Na Sak
8608,860801,ปากตะโก,Pak Tako
8608,860802,ทุ่งตะไคร,Thung Takhrai
8608,860804,ช่องไม้แก้ว,Chong Mai Kaeo
8608,860803,ตะโก,Tako
9001,900106,เกาะยอ,Ko Yo
9001,900101,บ่อยาง,Bo Yang
9001,900102,เขารูปช้าง,Khao Rupchang
9001,900103,เกาะแต้ว,Ko Taeo
9001,900105,ทุ่งหวัง,Thung Wang
9001,900104,พะวง,Pha Wong
9002,900204,ดีหลวง,Di Luang
9002,900203,สนามชัย,Sanam Chai
9002,900209,วัดจันทร์,Wat Chan
9002,900202,กระดังงา,Kradang Nga
9002,900211,บ่อดาน,Bodan
9002,900210,บ่อแดง,Bodaeng
9002,900201,จะทิ้งพระ,Cha Thing Phra
9002,900205,ชุมพล,Chum Phon
9002,900208,ท่าหิน,Tha Hin
9002,900207,คูขุด,Khu Khut
9002,900206,คลองรี,Khlong Re
9003,900308,ขุนตัดหวาย,Khun Tat Wai
9003,900302,ป่าชิง,Pa Ching
9003,900307,น้ำขาว,Nam Khao
9003,900304,สะกอม,Sa Kom
9003,900311,คู,Khu
9003,900314,ตลิ่งชัน,Taling Chan
9003,900301,บ้านนา,Ban Na
9003,900306,นาทับ,Na Thap
9003,900313,คลองเปียะ,Khlong Pia
9003,900310,จะโหนง,Cha Nong
9003,900303,สะพานไม้แก่น,Saphan Mai Kaen
9003,900312,แค,Khae
9003,900309,ท่าหมอไทร,Tha Mo Sai
9003,900305,นาหว้า,Na Wa
9004,900403,นาหมอศรี,Na Mosri
9004,900402,ฉาง,Chang
9004,900406,ท่าประดู่,Tha Pradu
9004,900405,ปลักหนู,Plak Nu
9004,900409,ประกอบ,Prakop
9004,900404,คลองทราย,Khlong Sai
9004,900408,ทับช้าง,Thap Chang
9004,900407,สะท้อน,Sa Thon
9004,900401,นาทวี,Na Thawi
9004,900410,คลองกวาง,Khlong Kwang
9005,900501,เทพา,Thepha
9005,900502,ปากบาง,Pak Bang
9005,900507,สะกอม,Sa Kom
9005,900503,เกาะสะบ้า,Ko Saba
9005,900505,ท่าม่วง,Tha Muang
9005,900506,วังใหญ่,Wang Yai
9005,900504,ลำไพล,Lam Phli
9006,900604,บ้านโหนด,Ban Not
9006,900605,จะแหน,Cha Nae
9006,900609,ธารคีรี,Than Khiri
9006,900603,เปียน,Pian
9006,900601,สะบ้าย้อย,Sa Ba Yoi
9006,900606,คูหา,Khu Ha
9006,900602,ทุ่งพอ,Thung Pho
9006,900607,เขาแดง,Khao Daeng
9006,900608,บาโหย,Ba Hoi
9007,900703,ตาเครียะ,Takhria
9007,900705,บ้านใหม่,Ban Mai
9007,900707,ปากแตระ,Pak Trae
9007,900709,ระวะ,Ra Wa
9007,900706,บ่อตรุ,Botru
9007,900708,พังยาง,Phang Yang
9007,900710,วัดสน,Wat Son
9007,900702,คลองแดน,Khlong Daen
9007,900711,บ้านขาว,Ban Khao
9007,900701,ระโนด,Ra Not
9007,900712,แดนสงวน,Daen Sa Nguan
9007,900704,ท่าบอน,Tha Bon
9008,900803,เชิงแส,Choeng Sae
9008,900804,กระแสสินธุ์,Krasae Sin
9008,900802,โรง,Rong
9008,900801,เกาะใหญ่,Koyai
9009,900904,ควนรู,Khuan Ru
9009,900903,คูหาใต้,Khu Ha Tai
9009,900901,กำแพงเพชร,Kamphaeng Phet
9009,900902,ท่าชะมวง,Tha Cha Muang
9009,900909,เขาพระ,Khao Phra
9010,901001,สะเดา,Sadao
9010,901003,พังลา,Phang La
9010,901006,ท่าโพธิ์,Tha Pho
9010,901009,เขามีเกียรติ,Khao Mikiat
9010,901005,ทุ่งหมอ,Thung Mo
9010,901008,สำนักขาม,Samnak Kham
9010,901007,ปาดังเบซาร์,Pa Dangbesa
9010,901002,ปริก,Prik
9010,901004,สำนักแต้ว,Samnak Taeo
9011,901107,คลองอู่ตะเภา,Khlong U Ta Phao
9011,901101,หาดใหญ่,Hat Yai
9011,901105,คลองแห,Khlong Hae
9011,901111,ทุ่งใหญ่,Thung Yai
9011,901113,ท่าข้าม,Tha Kham
9011,901104,คอหงส์,Kho Hong
9011,901103,คูเต่า,Khu Tao
9011,901114,น้ำน้อย,Nam Noi
9011,901102,ควนลัง,Khuan Lang
9011,901116,บ้านพรุ,Ban Phru
9011,901108,ฉลุง,Chalung
9011,901118,พะตง,Pha Tong
9011,901112,ทุ่งตำเสา,Thung Tam Sao
9012,901201,นาหม่อม,Na Mom
9012,901204,คลองหรัง,Khlong Rang
9012,901203,ทุ่งขมิ้น,Thung Khamin
9012,901202,พิจิตร,Phichit
9013,901303,ห้วยลึก,Huai Luek
9013,901302,ควนโส,Khuan So
9013,901301,รัตภูมิ,Ratta Phum
9013,901304,บางเหรียง,Bang Riang
9014,901404,บ้านหาร,Ban Han
9014,901403,แม่ทอม,Mae Thom
9014,901401,บางกล่ำ,Bang Klam
9014,901402,ท่าช้าง,Tha Chang
9015,901509,หัวเขา,Hua Khao
9015,901506,ชะแล้,Chalae
9015,901505,วัดขนุน,Wat Khanun
9015,901504,รำแดง,Ram Daeng
9015,901503,ทำนบ,Tham Nop
9015,901507,ปากรอ,Pak Ro
9015,901501,ชิงโค,Ching Kho
9015,901511,ม่วงงาม,Muang Ngam
9015,901510,บางเขียด,Bang Khiat
9015,901508,ป่าขาด,Pa Khat
9015,901502,สทิงหม้อ,Sathing Mo
9016,901602,ทุ่งลาน,Thung Lan
9016,901603,โคกม่วง,Khok Muang
9016,901604,คลองหลา,Khlong La
9016,901601,คลองหอยโข่ง,Khlong Hoi Khong
9101,910106,เกาะสาหร่าย,Ko Sarai
9101,910101,พิมาน,Phiman
9101,910104,บ้านควน,Ban Khuan
9101,910112,เกตรี,Ketari
9101,910105,ฉลุง,Chalung
9101,910109,ตำมะลัง,Tam Malang
9101,910103,ควนขัน,Khuan Khan
9101,910111,ควนโพธิ์,Khuan Pho
9101,910110,ปูยู,Puyu
9101,910108,เจ๊ะบิลัง,Che Bi Lang
9101,910102,คลองขุด,Khlong Khut
9101,910107,ตันหยงโป,Tanyong Po
9102,910203,ย่านซื่อ,Yan Sue
9102,910202,ควนสตอ,Khuan Sato
9102,910201,ควนโดน,Khuan Don
9102,910204,วังประจัน,Wang Prachan
9103,910303,อุไดเจริญ,Udai Charoen
9103,910301,ทุ่งนุ้ย,Thung Nui
9103,910302,ควนกาหลง,Khuan Kalong
9104,910402,แป-ระ,Pae-Ra
9104,910404,ท่าเรือ,Tha Ruea
9104,910401,ท่าแพ,Tha Phae
9104,910403,สาคร,Sakhon
9105,910504,ปากน้ำ,Pak Nam
9105,910503,เขาขาว,Khao Khao
9105,910506,แหลมสน,Laem Son
9105,910505,น้ำผุด,Nam Phut
9105,910501,กำแพง,Kamphaeng
9105,910502,ละงู,La-Ngu
9106,910603,ขอนคลาน,Khon Khlan
9106,910604,ทุ่งบุหลัง,Thung Bu Lang
9106,910605,ป่าแก่บ่อหิน,Pa Kae Bo Hin
9106,910602,นาทอน,Na Thon
9106,910601,ทุ่งหว้า,Thung Wa
9107,910702,นิคมพัฒนา,Nikhom Phatthana
9107,910701,ปาล์มพัฒนา,Pam Phatthana
9201,920104,นาพละ,Na Phala
9201,920108,นาโยงใต้,Na Yong Tai
9201,920110,โคกหล่อ,Khok Lo
9201,920109,บางรัก,Bang Rak
9201,920106,นาบินหลา,Na Bin La
9201,920105,บ้านควน,Ban Khuan
9201,920101,ทับเที่ยง,Thap Thiang
9201,920117,นาตาล่วง,Na Ta Luang
9201,920107,ควนปริง,Khuan Pring
9201,920118,บ้านโพธิ์,Ban Pho
9201,920113,นาโต๊ะหมิง,Na To Ming
9201,920120,นาท่ามใต้,Na Tham Tai
9201,920114,หนองตรุด,Nong Trut
9201,920119,นาท่ามเหนือ,Na Tham Nuea
9201,920115,น้ำผุด,Nam Phut
9202,920222,เกาะนก,
9202,920213,เกาะลิบง,Ko Libong
9202,920221,เกาะลูกไม้,
9202,920201,กันตัง,Kantang
9202,920209,ย่านซื่อ,Yan Sue
9202,920204,บางเป้า,Bang Pao
9202,920202,ควนธานี,Khuan Thani
9202,920203,บางหมาก,Bang Mak
9202,920208,คลองลุ,Khlong Lu
9202,920205,วังวน,Wang Won
9202,920214,คลองชีล้อม,Khlong Chi Lom
9202,920207,โคกยาง,Khok Yang
9202,920212,นาเกลือ,Na Kluea
9202,920210,บ่อน้ำร้อน,Bo Nam Ron
9202,920206,กันตังใต้,Kantang Tai
9202,920211,บางสัก,Bang Sak
9203,920301,ย่านตาขาว,Yan Ta Khao
9203,920302,หนองบ่อ,Nong Bo
9203,920308,เกาะเปียะ,Ko Pia
9203,920307,ทุ่งค่าย,Thung Khai
9203,920304,ในควน,Nai Khuan
9203,920306,ทุ่งกระบือ,Thung Krabue
9203,920303,นาชุมเห็ด,Na Chum Het
9203,920305,โพรงจรเข้,Phrong Chorakhe
9204,920414,เกาะค้างคาว,
9204,920401,ท่าข้าม,Tha Kham
9204,920411,เกาะสุกร,Ko Sukon
9204,920412,ท่าพญา,Tha Phaya
9204,920404,บางด้วน,Bang Duan
9204,920413,แหลมสอม,Laem Som
9204,920402,ทุ่งยาว,Thung Yao
9204,920409,สุโสะ,Suso
9204,920407,บ้านนา,Ban Na
9204,920410,ลิพัง,Li Phang
9204,920403,ปะเหลียน,Palian
9205,920504,ไม้ฝาด,Mai Fat
9205,920501,บ่อหิน,Bo Hin
9205,920505,นาเมืองเพชร,Na Mueang Phet
9205,920502,เขาไม้แก้ว,Khao Mai Kaeo
9205,920503,กะลาเส,Kalase
9206,920608,เขาขาว,Khao Khao
9206,920601,ห้วยยอด,Huai Yot
9206,920615,ลำภูรา,Lamphura
9206,920620,ทุ่งต่อ,Thung To
9206,920614,ท่างิ้ว,Tha Ngio
9206,920606,บางกุ้ง,Bang Kung
9206,920611,ปากคม,Pak Khom
9206,920621,วังคีรี,Wang Khiri
9206,920616,นาวง,Na Wong
9206,920607,เขากอบ,Khao Kop
9206,920619,ในเตา,Nai Tao
9206,920617,ห้วยนาง,Huai Nang
9206,920602,หนองช้างแล่น,Nong Chang Laen
9206,920609,เขาปูน,Khao Pun
9206,920605,บางดี,Bang Di
9206,920610,ปากแจ่ม,Pak Chaem
9207,920704,ท่าสะบ้า,Tha Saba
9207,920705,วังมะปรางเหนือ,Wang Maprang Nuea
9207,920702,วังมะปราง,Wang Maprang
9207,920701,เขาวิเศษ,Khao Wiset
9207,920703,อ่าวตง,Ao Tong
9208,920801,นาโยงเหนือ,Na Yong Nuea
9208,920805,นาหมื่นศรี,Na Muen Si
9208,920806,นาข้าวเสีย,Na Khao Sia
9208,920804,โคกสะบ้า,Khok Saba
9208,920803,ละมอ,Lamo
9208,920802,ช่อง,Chong
9209,920902,คลองปาง,Khlong Pang
9209,920905,เขาไพร,Khao Phrai
9209,920901,ควนเมา,Khuan Mao
9209,920903,ต.หนองบัว,Nong Bua
9209,920904,หนองปรือ,Nong Prue
9210,921003,ตะเสะ,Tase
9210,921002,บ้าหวี,Ba Wi
9210,921001,หาดสำราญ,Hat Samran
9301,930104,ท่ามิหรำ,Tha Mi Ram
9301,930106,นาท่อม,Na Thom
9301,930107,ปรางหมู่,Prang Mu
9301,930101,คูหาสวรรค์,Khu Ha Sa Wan
9301,930103,เขาเจียก,Khao Chiak
9301,930105,โคกชะงาย,Khok Cha Ngai
9301,930115,พญาขัน,Phaya Khan
9301,930112,ร่มเมือง,Rom Mueang
9301,930110,ตำนาน,Tamnan
9301,930108,ท่าแค,Tha Khae
9301,930114,นาโหนด,Na Not
9301,930111,ควนมะพร้าว,Khuan Ma Phrao
9301,930109,ลำปำ,Lam Pam
9301,930113,ชัยบุรี,Chai Buri
9302,930202,ชะรัด,Charat
9302,930205,สมหวัง,Som Wang
